text,label
cia nigger apologizes pol poz,1
user let degenerate kike user fuck as cry piteously torrid act deep much aroused idea filthy jew dominating real radical agenda next week tune threesome paul nehlen,1
fuck police support fuck,0
user hillbilly cousin fucking town yes price,1
fire lime ya head filthy paki bastard,1
really think airpods overrated tried bass hoe,0
shoutout dyke still fucking nigga,1
boko haram released number girl kidnapped year ago mussleman britain could get muzzies teleford luton follow suit release little white girl holding slavery forced prostitution,1
im tired seeing black white as eating video bitch thats shaped like squidward girl getting fucked suckin dick like bye,1
next apt taking forever background check imagination secret racist posting career exactly mean date gelatinous sheboon theatrics,1
video deaf dude sex killing yesterday nigger user gon post video chat dying,0
white people getting comfortable using word ghetto,0
europe invaded moslem filth usa mexican parasite say want north korean regime least know protect border,1
dont buy mouse medium markt fucking nigger giving fake logitech mouse turn middle ranked,1
bruhh outfit kcon white yes suit,0
w r skin know john detuillo l bow stabbing lgbtqwtf head mudshark head used hang w american front valkyrie front almost got popped fed bogus trumoed charge,1
nigga xan said nigga turn lil na faggot,0
please tarnish name saint mad max associating race baiting corrupt nigger bitch,1
understand overly nice elderly far meanest motherfucker world sure bake give ya also call faggot give finger faster demographic,1
dyke put mannish move femme lesbian bar paris number photograph george brassai,1
gg raped goat,0
blaming white people slavery kidnapping group people happen jim crow segregation happen mass incarceration brown black people happen,0
solution would come express pain mortification masc presenting black gay men feel top already stigmatized experience homosexuality resentment heterosexual black church appeal empathy understanding apologize profusely,0
david bowie allowed mean black woman drag queen san diego destroy career locked c prison camp,0
glad hear user joined white supremacist movement towelhead comment attack impunity cancel lily singh,0
user user deadass write slave love novel fetishize white male slave owner sit,0
man said dark skin raped accept apology apologised brudda u kweffed,0
dude white trash crew shirt almost swung couple number number cu fed boston terrier potato chip,0
god dam kike think sucking babydicks making believe holy,1
raped david cameron sneezed minecraft,0
tan communism misunderstood france man queer eye trust,0
nigga got super drunk walked home drinkin till vega lol,0
want goddamned boomer cucks tell beaner natural conservative,1
dababy security explaining knocked dyke funny,1
speak abt lesbian issue kpop stan ah yes forgot jungkook took away dyke card,1
last week angola came back woman killed men came back sa raped killed dear men,0
fucking hate turned magik retarded looking sjw bull dyke freak new mutant dead soul mean wtf eyebrow illyana rasputin never looked worse magik marvel comic comic yana rasputin comic book comic book art,1
user shut faggot,1
everyday thing contract life im going get killed im dead fault im nut faggot everyone hate country want dead organize crime police want see die,0
pan cheater newfag expert bloated kike identification,1
irritates way african nature show give animal name like nigger poacher animal course outraged,1
user forgot mention illegal muslim refugee,1
user end sanction syria number expose white helmet via select committee senate committee number show ngo reporting syria rely white helmet number show collapse entire edifice lie number show assad backed jihadist,0
levi gps going come screen knock bitch,0
listen niggershitbullshit,1
people jealous angry people nation acting emotionally american parroting kike line american identity exist presumed mentally ill exist fighting,1
user news youtube showed reporter interviewing supposed syrian woman begging money street france turned romanian gypsy dressed moslem outfit learned arab phrase say aleppo syria google gypsy village buzesku,0
kabitch jeep,0
joker number number ya esta en mi top number versiones del joker joaquin phoenix mark hamill heath ledger,0
gym muscle faggot spend time rushing homophobe,1
user kashmiri pandits run house fun announced threat mosque killed even raped defame kashmiri muslim,0
say nigger,0
user would anyone watch whigger garbage like show beginning,1
recordbreakerr recordbreakerrrrrrrrrrrrrr hour ago racist killing defenseless white woman shooter somalian muzzie mandingo rapefugee got hired affirmative action,1
communication banned twice past month calling kid faggot rb teammate kill reason kid really handle shit nowadays,1
georgia tech nigger school,1
user modi brutal hitler copycat cold blooded murderer killed christian muslim sikh thousand belief forceful proselytism kashmiri raped killed thousand user user user,0
